ProviderID,ProviderName,ComplianceStatus,RegulatoryRequirements,AuditDate
52,Airtel,Compliant,Black kitchen foreign reach table far there.,2022-11-04
33,Etisalat,Non-Compliant,Forget unit better whom.,2021-11-03
86,Glo,Non-Compliant,At shake age once senior education case pressure.,2023-01-30
46,Airtel,Non-Compliant,Arm name traditional evidence relate.,2021-11-28
35,Airtel,Non-Compliant,Significant investment real.,2023-02-03
27,MTN,Non-Compliant,Suddenly best detail lawyer suddenly catch occur perform.,2022-06-21
96,MTN,Compliant,Another leave staff study bank media forward.,2023-05-09
100,MTN,Compliant,Effect section mind try industry themselves rest.,2022-05-06
59,MTN,Non-Compliant,Represent effort what mean company.,2021-11-02
91,Glo,Compliant,Hot evidence half bank born realize.,2022-10-19
22,MTN,Non-Compliant,Company artist necessary but.,2022-05-06
53,Glo,Non-Compliant,Before paper class serious chance generation.,2023-03-07
3,Airtel,Non-Compliant,Million military film skin treatment.,2021-10-17
59,MTN,Compliant,Mouth power hit than ever treatment Mr debate.,2022-05-17
76,Airtel,Non-Compliant,Car smile discover statement.,2023-07-13
2,Etisalat,Compliant,Wish mission night part management.,2022-10-17
30,Glo,Compliant,Ahead ready rest white.,2022-09-25
40,Glo,Non-Compliant,Guy watch few few.,2023-09-04
12,Etisalat,Compliant,Prepare international consumer site environment.,2022-11-30
73,Glo,Non-Compliant,Threat road may bank may nor nature.,2022-12-14
11,Airtel,Compliant,Level me main might hour rest once.,2022-09-26
29,Airtel,Non-Compliant,Dark me half worry think.,2021-12-10
58,Airtel,Compliant,Glass next fight protect gas nor compare.,2023-01-12
11,Etisalat,Non-Compliant,Bad health affect.,2022-03-02
87,MTN,Non-Compliant,Relate individual think relationship admit seek coach wind.,2023-04-14
62,MTN,Non-Compliant,Likely now share represent window country.,2022-09-06
55,Etisalat,Compliant,Officer son less there work staff central.,2023-03-27
62,Etisalat,Non-Compliant,Stock walk oil for activity consumer.,2022-09-28
26,MTN,Compliant,Type leave door behavior each relationship.,2023-04-17
66,Airtel,Non-Compliant,Book take eye employee financial summer.,2022-08-09
68,Glo,Compliant,Soldier buy necessary student.,2022-12-19
42,Etisalat,Non-Compliant,Plan news sport.,2022-08-23
76,Glo,Compliant,Arrive improve quite course.,2023-04-22
69,Airtel,Compliant,Bed support talk church three.,2023-05-02
86,MTN,Non-Compliant,Western performance wind body rock.,2023-04-09
1,Glo,Compliant,Production simple green watch chance traditional always act.,2023-02-02
21,Airtel,Non-Compliant,Style treatment suggest detail experience apply spring.,2022-10-30
1,Glo,Compliant,Financial writer number glass its growth chance.,2022-03-09
44,Etisalat,Non-Compliant,Man they team base.,2022-11-23
58,Etisalat,Compliant,Role series stand.,2022-10-14
23,Glo,Non-Compliant,Raise responsibility science one since.,2023-01-12
39,Glo,Non-Compliant,Stay others investment coach painting.,2023-02-24
69,Airtel,Non-Compliant,Eat discuss place if structure itself against.,2022-07-23
67,Airtel,Compliant,Me student hard human natural night.,2022-06-02
3,MTN,Compliant,Guess cultural arrive fill game assume.,2021-11-28
85,Airtel,Non-Compliant,Summer purpose follow economic.,2022-01-12
99,Airtel,Compliant,Method finish huge pressure under her.,2023-01-10
64,Glo,Compliant,Summer discuss three great without team one determine.,2022-01-23
18,Airtel,Non-Compliant,Magazine source short growth current major.,2022-12-17
1,Glo,Non-Compliant,Garden analysis money according different.,2023-08-02
67,Glo,Non-Compliant,Recognize daughter worker deal visit value rock land.,2022-06-13
94,Glo,Non-Compliant,Young spring what tree tonight keep.,2022-06-05
2,MTN,Compliant,Water senior place simple college institution.,2023-03-05
4,MTN,Compliant,Word expect hope get.,2021-12-27
76,MTN,Compliant,Pick seem example sing.,2023-07-08
84,Glo,Non-Compliant,Wonder unit rock.,2022-05-19
58,Airtel,Non-Compliant,Speak evening summer.,2022-09-29
58,MTN,Compliant,Man shake about exist own everyone like seat.,2022-12-01
67,Airtel,Non-Compliant,Bad great just while eye tough meet surface.,2022-06-14
97,MTN,Compliant,Tough here usually.,2022-02-07
66,Etisalat,Non-Compliant,High idea citizen instead win.,2023-08-17
63,Etisalat,Compliant,Other then these summer sing man.,2023-09-02
89,Airtel,Compliant,Sing show certainly support start city since.,2022-11-05
36,Glo,Non-Compliant,Money draw concern fast part try.,2023-02-15
31,Etisalat,Compliant,Plan age then will society he food.,2022-07-24
100,Etisalat,Compliant,Senior rock together whatever.,2021-10-03
44,Glo,Non-Compliant,Total positive mother be important.,2023-06-16
64,Etisalat,Non-Compliant,Sign report discuss behind.,2023-04-18
71,Etisalat,Compliant,Eye safe must during soldier kind one available.,2023-09-16
86,MTN,Compliant,Base hour future knowledge free.,2023-09-16
38,Etisalat,Compliant,Along everybody create method.,2021-09-26
61,MTN,Non-Compliant,Debate receive or until.,2022-04-08
74,Glo,Compliant,Travel partner life story good.,2022-08-11
78,MTN,Non-Compliant,Story employee sport bit along chance prevent.,2022-03-16
56,Etisalat,Non-Compliant,Positive feeling measure shoulder.,2023-04-27
96,Glo,Non-Compliant,Provide north stay wear.,2023-01-02
64,Airtel,Non-Compliant,Fish pull imagine military.,2022-11-06
86,Etisalat,Non-Compliant,Use responsibility live policy drop.,2023-06-06
77,Glo,Compliant,Nature head old when several.,2023-09-17
20,Glo,Compliant,Those turn type sense field method.,2023-06-30
71,MTN,Non-Compliant,Meeting movie however whole medical answer.,2022-01-10
91,Airtel,Compliant,Executive contain example everything win word.,2023-07-18
49,Glo,Non-Compliant,Moment then ground year later senior.,2023-01-18
15,Etisalat,Compliant,Today ask town.,2022-06-24
6,Airtel,Non-Compliant,Buy reveal state treat.,2023-07-24
83,MTN,Compliant,Individual hear financial born.,2021-12-15
34,MTN,Compliant,Focus during their shake mother within.,2022-08-24
76,MTN,Non-Compliant,Available possible effect note program.,2022-09-26
22,Glo,Non-Compliant,Civil everyone wind worry perform standard.,2022-03-05
83,MTN,Compliant,American impact increase short produce culture ground.,2023-09-16
86,MTN,Compliant,Do learn change red.,2022-02-16
50,Glo,Compliant,Billion represent relate seat whether responsibility.,2022-04-06
34,MTN,Compliant,May so pay suffer above fly official field.,2022-02-01
14,Airtel,Compliant,A president house response economic.,2022-12-24
14,Glo,Compliant,Card democratic medical born up where.,2022-05-19
34,Etisalat,Non-Compliant,And month record affect benefit onto.,2023-07-19
77,Glo,Compliant,Management keep carry next.,2022-04-20
50,MTN,Non-Compliant,Offer exactly sister like friend true.,2023-06-13
34,Airtel,Non-Compliant,Skill plan important military.,2023-08-15
5,Glo,Compliant,Exist service country next.,2022-12-29
91,Glo,Non-Compliant,Factor there audience option quite.,2021-09-26
49,Airtel,Non-Compliant,Pressure system concern move really reach each.,2021-11-09
34,MTN,Non-Compliant,Such win debate table turn western.,2022-05-16
50,Glo,Non-Compliant,Career radio pressure real of.,2022-04-03
12,Airtel,Non-Compliant,Moment may nor after.,2023-01-02
15,Etisalat,Non-Compliant,Sing up moment heavy.,2022-02-04
2,Glo,Compliant,Go describe culture research care ability.,2023-08-19
59,Airtel,Non-Compliant,Kitchen trade dream put.,2022-06-05
58,MTN,Compliant,Share without along economic sport theory tell.,2023-08-20
26,Airtel,Compliant,Industry fire cut give place.,2022-10-04
53,MTN,Non-Compliant,Company under choice us soldier attack.,2022-08-31
85,Airtel,Non-Compliant,Issue person ok TV.,2022-08-23
34,Etisalat,Non-Compliant,Specific service trial long reality question me.,2022-07-12
52,Glo,Non-Compliant,To call south agency produce notice different.,2023-06-02
51,MTN,Non-Compliant,Soldier across resource process weight prepare natural.,2021-11-05
74,Glo,Non-Compliant,Movement phone information blood choice.,2022-09-25
23,Airtel,Compliant,Difficult happy test home big.,2022-08-31
58,Etisalat,Non-Compliant,Industry record statement style most.,2022-08-29
15,Glo,Compliant,Politics paper figure including.,2022-05-29
94,Glo,Compliant,Nearly million building play rich another executive reveal.,2021-12-28
5,Airtel,Compliant,First cause final finally more.,2022-07-02
95,MTN,Non-Compliant,I defense chair that together maybe choice.,2023-07-24
19,Etisalat,Non-Compliant,Join window not.,2022-10-04
21,MTN,Compliant,Apply sign produce several nature size environmental still.,2022-02-17
22,Glo,Non-Compliant,Fear actually else learn ground call would.,2023-04-06
97,MTN,Compliant,Appear turn involve until.,2022-09-26
76,Etisalat,Compliant,Because administration think reality development his phone us.,2023-08-13
90,Airtel,Compliant,Example stand source trial security.,2022-01-17
43,Airtel,Compliant,Never politics really above know change.,2022-07-12
52,Airtel,Non-Compliant,Happy computer us seem side white memory.,2021-09-30
20,Airtel,Non-Compliant,Relate century guy tend particularly respond.,2022-01-21
51,Glo,Non-Compliant,Interview something represent executive.,2023-07-26
70,Glo,Non-Compliant,Network small expect a choose manager side rate.,2023-03-21
81,Airtel,Compliant,Market eye physical like increase which argue.,2021-11-12
89,Etisalat,Non-Compliant,Machine any wait.,2022-09-13
68,Airtel,Non-Compliant,Everyone skill difficult.,2021-12-07
1,Airtel,Compliant,Cost growth home catch of travel product.,2023-06-24
9,MTN,Non-Compliant,Wish issue ability growth maybe forward reality.,2022-01-09
93,Etisalat,Compliant,Card dinner during fund let later teach.,2021-12-27
24,Glo,Compliant,Address begin throughout.,2021-12-16
33,Etisalat,Compliant,Discover firm country.,2022-06-19
14,MTN,Non-Compliant,You kid billion thing.,2023-01-24
98,MTN,Non-Compliant,Wrong girl what others cost worker than.,2022-01-11
72,MTN,Compliant,Clear probably value more increase guy.,2023-05-19
52,MTN,Non-Compliant,As require investment.,2021-10-13
21,Glo,Non-Compliant,Hospital bit thus must rule sell.,2023-07-04
65,Etisalat,Non-Compliant,Focus main particularly character maintain personal.,2022-05-05
82,Glo,Compliant,Should lay improve consumer yes.,2022-04-27
48,Airtel,Compliant,Able someone market church.,2023-05-22
71,Glo,Compliant,Water service able wall.,2022-10-12
11,Airtel,Compliant,State during their my figure some.,2022-01-18
89,Glo,Compliant,Throughout could enter pattern.,2022-08-31
73,MTN,Non-Compliant,Political dark him do apply arm shake.,2023-09-08
4,MTN,Non-Compliant,Let feel their ball.,2022-02-22
73,MTN,Non-Compliant,Season central but far today statement day.,2023-07-12
95,MTN,Non-Compliant,Catch medical thing another goal arrive after agreement.,2021-12-29
8,Glo,Non-Compliant,Without man party worry.,2021-11-14
46,Glo,Compliant,Stock day entire.,2023-07-04
96,Etisalat,Compliant,Pass wonder painting care allow argue brother he.,2023-08-28
92,Etisalat,Non-Compliant,One here treatment yes.,2022-08-07
6,Etisalat,Compliant,Myself current air similar specific return staff.,2023-07-12
26,Glo,Non-Compliant,Method must still particular tax admit.,2022-11-28
32,Airtel,Non-Compliant,Right reflect course than worry third place.,2022-08-18
13,Etisalat,Non-Compliant,Alone during condition can.,2022-04-29
6,Etisalat,Non-Compliant,Special social bank decision.,2022-03-15
93,Etisalat,Compliant,Magazine your way whether idea.,2022-02-07
29,Glo,Non-Compliant,Couple society source respond key assume head son.,2021-12-21
16,MTN,Compliant,East economy allow past resource compare.,2021-09-26
42,MTN,Non-Compliant,Far always produce answer point.,2022-02-06
96,MTN,Non-Compliant,Card raise thousand however.,2021-11-04
61,Airtel,Compliant,Boy certain course.,2022-11-25
67,MTN,Compliant,Shake now mission apply trip too.,2023-05-01
3,Etisalat,Compliant,Send five child the development.,2021-12-11
33,MTN,Compliant,Specific structure toward old group.,2023-01-25
86,Glo,Non-Compliant,Quite on east.,2022-08-13
88,MTN,Non-Compliant,What several history consumer but.,2022-01-23
99,Etisalat,Non-Compliant,Bill toward hold care individual price box.,2022-09-27
24,Etisalat,Compliant,Board throughout way.,2023-08-23
6,Airtel,Non-Compliant,Direction foot in one consumer state current.,2023-08-06
97,Etisalat,Non-Compliant,Hear seven win carry eat pretty.,2023-05-09
58,MTN,Non-Compliant,Above out decision return.,2023-02-24
39,Etisalat,Compliant,Public vote spring hair choice great.,2022-01-28
27,Etisalat,Compliant,Occur write claim significant manage.,2021-10-03
40,Airtel,Compliant,Recent as role act several citizen time main.,2023-08-28
20,Glo,Non-Compliant,Traditional executive one language recently anyone.,2023-03-22
28,MTN,Non-Compliant,Offer fire involve not enter price interest.,2022-08-29
58,Airtel,Compliant,Paper strong dinner story measure anyone.,2022-08-01
65,Etisalat,Non-Compliant,Race meet unit mother sometimes evidence.,2021-11-18
16,Etisalat,Non-Compliant,Moment so respond color major cause democratic life.,2023-09-12
21,Etisalat,Compliant,Area enough safe one.,2022-12-20
73,Airtel,Non-Compliant,Difficult wait cup early.,2021-12-06
2,Etisalat,Non-Compliant,Pm anything practice.,2023-08-11
98,Airtel,Compliant,Opportunity another under democratic fire.,2023-04-25
98,Etisalat,Compliant,Discussion list subject wall argue particular.,2022-12-05
34,MTN,Non-Compliant,Fill only stage prepare brother win board tough.,2021-11-08
65,MTN,Compliant,Peace thing activity establish discover.,2023-09-08
46,MTN,Compliant,Lose audience clearly environment bad live individual high.,2022-03-06
18,Etisalat,Non-Compliant,Ground she short know feeling situation current.,2022-02-16
43,Glo,Non-Compliant,Interview big example professor.,2021-12-24
99,Etisalat,Compliant,Authority thought clear beyond.,2023-09-08
21,MTN,Non-Compliant,Book red develop into.,2022-06-11
31,Airtel,Non-Compliant,Full meeting wind assume.,2022-03-26
90,Glo,Non-Compliant,Either analysis power somebody community.,2023-04-07
79,Glo,Non-Compliant,Specific market watch amount determine choice.,2023-09-17
36,MTN,Compliant,Drug effect next like hold by ready.,2022-01-01
18,Glo,Non-Compliant,Clearly game deep.,2022-06-03
41,Etisalat,Non-Compliant,Strong relationship us style practice home.,2023-09-06
8,Etisalat,Non-Compliant,Forget break crime rock strong front popular grow.,2023-06-05
5,MTN,Compliant,Operation run attack bit drop maybe.,2022-07-15
5,Glo,Non-Compliant,International chair happy leg side skin general hospital.,2023-06-24
75,Airtel,Non-Compliant,Whom action quickly begin scene week house.,2022-02-26
89,Glo,Compliant,Indeed strategy measure bit.,2023-05-03
62,Airtel,Non-Compliant,Notice that onto cause.,2023-09-15
67,Etisalat,Compliant,Fill drive night bit chance scene especially.,2022-02-09
61,MTN,Compliant,Friend great state science two no.,2022-06-09
52,MTN,Non-Compliant,Oil talk have laugh chance if.,2022-06-16
88,MTN,Compliant,Professional memory least side four debate decide.,2023-04-16
52,Airtel,Compliant,Everything court successful.,2022-06-21
5,Airtel,Non-Compliant,Simple catch computer college build little fight.,2021-12-27
44,MTN,Compliant,Win sell bank hand.,2023-03-30
42,MTN,Compliant,I simply get main.,2023-08-22
58,Airtel,Non-Compliant,Service attention understand minute to authority sound stuff.,2023-05-06
